,day,month,year,film,released,rating,review_link,film_link,numeric_rating,name,director,rating_value,released_event,url,image
412,25,Jul,2019,Good Morning,1959,× ★★★½,,/marvelfan69/film/good-morning/,7,Good Morning,"[{'@type': 'Person', 'name': 'Yasujirō Ozu', 'sameAs': '/director/yasujiro-ozu/'}]",4.19,"[{'@type': 'PublicationEvent', 'startDate': '1959'}]",https://letterboxd.com/film/good-morning/,https://a.ltrbxd.com/resized/film-poster/5/5/8/6/4/55864-good-morning-0-230-0-345-crop.jpg?v=1793183742
413,22,Jul,2019,Tokyo Story,1953,×,/marvelfan69/film/tokyo-story/,/marvelfan69/film/tokyo-story/,0,Tokyo Story,"[{'@type': 'Person', 'name': 'Yasujirō Ozu', 'sameAs': '/director/yasujiro-ozu/'}]",4.44,"[{'@type': 'PublicationEvent', 'startDate': '1953'}]",https://letterboxd.com/film/tokyo-story/,https://a.ltrbxd.com/resized/sm/upload/jm/ov/7q/pp/pmb1KAw83l0N5m2sJhdKpgCL6wA-0-230-0-345-crop.jpg?v=ef7ec8c445
414,21,Jul,2019,The Straight Story,1999,× ★★★½,,/marvelfan69/film/the-straight-story/,7,The Straight Story,"[{'@type': 'Person', 'name': 'David Lynch', 'sameAs': '/director/david-lynch/'}]",4.13,"[{'@type': 'PublicationEvent', 'startDate': '1999'}]",https://letterboxd.com/film/the-straight-story/,https://a.ltrbxd.com/resized/sm/upload/ok/r9/j1/ng/qtgCyKmvxdq8tCozWjwPDcJzUMh-0-230-0-345-crop.jpg?v=7bcc39c23c
415,21,Jul,2019,Tootsie,1982,× ★★,,/marvelfan69/film/tootsie/,4,Tootsie,"[{'@type': 'Person', 'name': 'Sydney Pollack', 'sameAs': '/director/sydney-pollack/'}]",3.74,"[{'@type': 'PublicationEvent', 'startDate': '1982'}]",https://letterboxd.com/film/tootsie/,https://a.ltrbxd.com/resized/sm/upload/gq/ho/hi/3v/ngyCzZwb9y5sMUCig5JQT4Y33Q-0-230-0-345-crop.jpg?v=950beaf70e
416,18,Jul,2019,Chernobyl,2019,× ★★★★½,,/marvelfan69/film/chernobyl/,9,Chernobyl,"[{'@type': 'Person', 'name': 'Johan Renck', 'sameAs': '/director/johan-renck/'}]",4.58,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/chernobyl/,https://a.ltrbxd.com/resized/film-poster/5/3/2/0/8/2/532082-chernobyl-0-230-0-345-crop.jpg?v=ff1851eaee
417,08,Jul,2019,Pretty in Pink,1986,× ★★★,,/marvelfan69/film/pretty-in-pink/,6,Pretty in Pink,"[{'@type': 'Person', 'name': 'Howard Deutch', 'sameAs': '/director/howard-deutch/'}]",3.31,"[{'@type': 'PublicationEvent', 'startDate': '1986'}]",https://letterboxd.com/film/pretty-in-pink/,https://a.ltrbxd.com/resized/film-poster/4/5/2/2/6/45226-pretty-in-pink-0-230-0-345-crop.jpg?v=0a33939636
418,06,Jul,2019,Spider-Man: Homecoming,2017,× ★★★½,,/marvelfan69/film/spider-man-homecoming/,7,Spider-Man: Homecoming,"[{'@type': 'Person', 'name': 'Jon Watts', 'sameAs': '/director/jon-watts/'}]",3.47,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/spider-man-homecoming/,https://a.ltrbxd.com/resized/film-poster/2/4/2/7/1/0/242710-spider-man-homecoming-0-230-0-345-crop.jpg?v=61e8c57229
419,06,Jul,2019,Get Out,2017,× ★★★½,,/marvelfan69/film/get-out-2017/,7,Get Out,"[{'@type': 'Person', 'name': 'Jordan Peele', 'sameAs': '/director/jordan-peele/'}]",4.16,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/get-out-2017/,https://a.ltrbxd.com/resized/film-poster/3/5/3/1/1/7/353117-get-out-0-230-0-345-crop.jpg?v=136acec030
420,05,Jul,2019,Eighth Grade,2018,× ★★½,,/marvelfan69/film/eighth-grade/,5,Eighth Grade,"[{'@type': 'Person', 'name': 'Bo Burnham', 'sameAs': '/director/bo-burnham/'}]",3.78,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/eighth-grade/,https://a.ltrbxd.com/resized/film-poster/4/2/0/4/5/1/420451-eighth-grade-0-230-0-345-crop.jpg?v=28fed1cb5d
421,05,Jul,2019,Million Dollar Baby,2004,× ★★★,,/marvelfan69/film/million-dollar-baby/,6,Million Dollar Baby,"[{'@type': 'Person', 'name': 'Clint Eastwood', 'sameAs': '/director/clint-eastwood/'}]",3.99,"[{'@type': 'PublicationEvent', 'startDate': '2004'}]",https://letterboxd.com/film/million-dollar-baby/,https://a.ltrbxd.com/resized/film-poster/5/1/9/7/9/51979-million-dollar-baby-0-230-0-345-crop.jpg?v=0003198e90
422,30,Jun,2019,Spider-Man: Far From Home,2019,× ★★★½,,/marvelfan69/film/spider-man-far-from-home/,7,Spider-Man: Far From Home,"[{'@type': 'Person', 'name': 'Jon Watts', 'sameAs': '/director/jon-watts/'}]",3.37,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/spider-man-far-from-home/,https://a.ltrbxd.com/resized/film-poster/3/6/2/9/7/7/362977-spider-man-far-from-home-0-230-0-345-crop.jpg?v=d139fbf2ae
423,24,Jun,2019,The Devil Wears Prada,2006,× ★★,,/marvelfan69/film/the-devil-wears-prada/,4,The Devil Wears Prada,"[{'@type': 'Person', 'name': 'David Frankel', 'sameAs': '/director/david-frankel/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2006'}]",https://letterboxd.com/film/the-devil-wears-prada/,https://a.ltrbxd.com/resized/film-poster/5/1/7/1/2/51712-the-devil-wears-prada-0-230-0-345-crop.jpg?v=65a9cdb330
424,24,Jun,2019,Fantastic Mr. Fox,2009,× ★★★★,,/marvelfan69/film/fantastic-mr-fox/,8,Fantastic Mr. Fox,"[{'@type': 'Person', 'name': 'Wes Anderson', 'sameAs': '/director/wes-anderson/'}]",4.28,"[{'@type': 'PublicationEvent', 'startDate': '2009'}]",https://letterboxd.com/film/fantastic-mr-fox/,https://a.ltrbxd.com/resized/film-poster/4/6/3/4/4/46344-fantastic-mr-fox-0-230-0-345-crop.jpg?v=3a2a858065
425,24,Jun,2019,Edward Scissorhands,1990,× ★★★★,,/marvelfan69/film/edward-scissorhands/,8,Edward Scissorhands,"[{'@type': 'Person', 'name': 'Tim Burton', 'sameAs': '/director/tim-burton/'}]",3.87,"[{'@type': 'PublicationEvent', 'startDate': '1990'}]",https://letterboxd.com/film/edward-scissorhands/,https://a.ltrbxd.com/resized/film-poster/5/1/8/8/9/51889-edward-scissorhands-0-230-0-345-crop.jpg?v=38f2599419
426,24,Jun,2019,The Shape of Water,2017,× ★★★½,,/marvelfan69/film/the-shape-of-water/,7,The Shape of Water,"[{'@type': 'Person', 'name': 'Guillermo del Toro', 'sameAs': '/director/guillermo-del-toro/'}]",3.67,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/the-shape-of-water/,https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f
427,23,Jun,2019,Miracle in Milan,1951,× ★★★,,/marvelfan69/film/miracle-in-milan/,6,Miracle in Milan,"[{'@type': 'Person', 'name': 'Vittorio De Sica', 'sameAs': '/director/vittorio-de-sica-1/'}]",3.89,"[{'@type': 'PublicationEvent', 'startDate': '1951'}]",https://letterboxd.com/film/miracle-in-milan/,https://a.ltrbxd.com/resized/film-poster/2/1/7/6/9/21769-miracle-in-milan-0-230-0-345-crop.jpg?v=c658b97482
428,22,Jun,2019,Drive,2011,× ★★★★,,/marvelfan69/film/drive-2011/,8,Drive,"[{'@type': 'Person', 'name': 'Nicolas Winding Refn', 'sameAs': '/director/nicolas-winding-refn/'}]",3.93,"[{'@type': 'PublicationEvent', 'startDate': '2011'}]",https://letterboxd.com/film/drive-2011/,https://a.ltrbxd.com/resized/sm/upload/6d/6l/r3/e9/nu7XIa67cXc2t7frXCE5voXUJcN.jpg-0-230-0-345-crop.jpg?v=58a476ae28
429,23,May,2019,Wall Street,1987,× ★★★,,/marvelfan69/film/wall-street/,6,Wall Street,"[{'@type': 'Person', 'name': 'Oliver Stone', 'sameAs': '/director/oliver-stone/'}]",3.59,"[{'@type': 'PublicationEvent', 'startDate': '1987'}]",https://letterboxd.com/film/wall-street/,https://a.ltrbxd.com/resized/sm/upload/7p/x6/6d/bx/iWDAsG7SYRnGsRBXf6sgfNvwkWM-0-230-0-345-crop.jpg?v=8c17c7d121
430,23,May,2019,Shoplifters,2018,× ★★★★,,/marvelfan69/film/shoplifters/,8,Shoplifters,"[{'@type': 'Person', 'name': 'Hirokazu Kore-eda', 'sameAs': '/director/hirokazu-kore-eda/'}]",4.3,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/shoplifters/,https://a.ltrbxd.com/resized/film-poster/4/3/5/1/2/9/435129-shoplifters-0-230-0-345-crop.jpg?v=f4c3e34d37
431,09,May,2019,High-Rise,2015,× ★½,,/marvelfan69/film/high-rise-2015/,3,High-Rise,"[{'@type': 'Person', 'name': 'Ben Wheatley', 'sameAs': '/director/ben-wheatley/'}]",2.92,"[{'@type': 'PublicationEvent', 'startDate': '2015'}]",https://letterboxd.com/film/high-rise-2015/,https://a.ltrbxd.com/resized/sm/upload/ao/dm/ne/5x/oc00vvVYatTUvvcNC7ZyPlMmNCe-0-230-0-345-crop.jpg?v=6ddba21c3a
432,01,May,2019,Hannah and Her Sisters,1986,× ★★★★,,/marvelfan69/film/hannah-and-her-sisters/,8,Hannah and Her Sisters,"[{'@type': 'Person', 'name': 'Woody Allen', 'sameAs': '/director/woody-allen/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '1986'}]",https://letterboxd.com/film/hannah-and-her-sisters/,https://a.ltrbxd.com/resized/film-poster/4/8/9/4/0/48940-hannah-and-her-sisters-0-230-0-345-crop.jpg?v=d9465ec340
433,30,Apr,2019,"Synecdoche, New York",2008,× ★★★★,/marvelfan69/film/synecdoche-new-york/,/marvelfan69/film/synecdoche-new-york/,8,"Synecdoche, New York","[{'@type': 'Person', 'name': 'Charlie Kaufman', 'sameAs': '/director/charlie-kaufman/'}]",4.18,"[{'@type': 'PublicationEvent', 'startDate': '2008'}]",https://letterboxd.com/film/synecdoche-new-york/,https://a.ltrbxd.com/resized/sm/upload/z9/j9/kx/ve/l3r5MgeN0UUySPbf6aWeUyKGdb2-0-230-0-345-crop.jpg?v=0185077fb6
434,26,Apr,2019,The Girl Next Door,2004,× ★½,,/marvelfan69/film/the-girl-next-door-2004/,3,The Girl Next Door,"[{'@type': 'Person', 'name': 'Luke Greenfield', 'sameAs': '/director/luke-greenfield-1/'}]",2.89,"[{'@type': 'PublicationEvent', 'startDate': '2004'}]",https://letterboxd.com/film/the-girl-next-door-2004/,https://a.ltrbxd.com/resized/sm/upload/aw/57/ox/74/lWybRfPlUCKKOaYFSjY67pNhkxa-0-230-0-345-crop.jpg?v=782e1d861d
435,26,Apr,2019,Avengers: Endgame,2019,× ★★★★,,/marvelfan69/film/avengers-endgame/,8,Avengers: Endgame,"[{'@type': 'Person', 'name': 'Anthony Russo', 'sameAs': '/director/contributor:61656/'}, {'@type': 'Person', 'name': 'Joe Russo', 'sameAs': '/director/contributor:61567/'}]",3.89,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/avengers-endgame/,https://a.ltrbxd.com/resized/film-poster/2/2/6/6/6/0/226660-avengers-endgame-0-230-0-345-crop.jpg?v=250ab286a3
436,23,Apr,2019,Ratatouille,2007,× ★★★★,,/marvelfan69/film/ratatouille/,8,Ratatouille,"[{'@type': 'Person', 'name': 'Brad Bird', 'sameAs': '/director/brad-bird/'}]",4.21,"[{'@type': 'PublicationEvent', 'startDate': '2007'}]",https://letterboxd.com/film/ratatouille/,https://a.ltrbxd.com/resized/sm/upload/n8/rl/pc/se/jEiEU8viSb8CIIHcfprVr2V6XDz-0-230-0-345-crop.jpg?v=25e13045f0
437,19,Apr,2019,Avengers: Infinity War,2018,× ★★★★,,/marvelfan69/film/avengers-infinity-war/,8,Avengers: Infinity War,"[{'@type': 'Person', 'name': 'Joe Russo', 'sameAs': '/director/contributor:61567/'}, {'@type': 'Person', 'name': 'Anthony Russo', 'sameAs': '/director/contributor:61656/'}]",3.97,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/avengers-infinity-war/,https://a.ltrbxd.com/resized/film-poster/2/2/6/6/6/1/226661-avengers-infinity-war-0-230-0-345-crop.jpg?v=8b35f60c0c
438,19,Apr,2019,Black Panther,2018,× ★★★½,,/marvelfan69/film/black-panther/,7,Black Panther,"[{'@type': 'Person', 'name': 'Ryan Coogler', 'sameAs': '/director/ryan-coogler/'}]",3.65,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/black-panther/,https://a.ltrbxd.com/resized/film-poster/2/0/9/3/8/3/209383-black-panther-0-230-0-345-crop.jpg?v=d6e7e2c7a4
439,14,Apr,2019,Thor: Ragnarok,2017,× ★★★½,,/marvelfan69/film/thor-ragnarok/,7,Thor: Ragnarok,"[{'@type': 'Person', 'name': 'Taika Waititi', 'sameAs': '/director/taika-waititi/'}]",3.72,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/thor-ragnarok/,https://a.ltrbxd.com/resized/film-poster/2/0/9/3/8/2/209382-thor-ragnarok-0-230-0-345-crop.jpg?v=0369e00db5
440,07,Apr,2019,Shazam!,2019,× ★★½,,/marvelfan69/film/shazam/,5,Shazam!,"[{'@type': 'Person', 'name': 'David F. Sandberg', 'sameAs': '/director/david-f-sandberg/'}]",3.09,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/shazam/,https://a.ltrbxd.com/resized/film-poster/2/1/3/1/9/0/213190-shazam--0-230-0-345-crop.jpg?v=5aea3f5ac2
441,04,Apr,2019,Captain America: Civil War,2016,× ★★★,,/marvelfan69/film/captain-america-civil-war/,6,Captain America: Civil War,"[{'@type': 'Person', 'name': 'Joe Russo', 'sameAs': '/director/contributor:61567/'}, {'@type': 'Person', 'name': 'Anthony Russo', 'sameAs': '/director/contributor:61656/'}]",3.58,"[{'@type': 'PublicationEvent', 'startDate': '2016'}]",https://letterboxd.com/film/captain-america-civil-war/,https://a.ltrbxd.com/resized/film-poster/1/9/4/4/0/2/194402-captain-america-civil-war-0-230-0-345-crop.jpg?v=06d3eb3f8a
442,04,Apr,2019,Ant-Man,2015,× ★★★½,,/marvelfan69/film/ant-man/,7,Ant-Man,"[{'@type': 'Person', 'name': 'Peyton Reed', 'sameAs': '/director/peyton-reed/'}]",3.23,"[{'@type': 'PublicationEvent', 'startDate': '2015'}]",https://letterboxd.com/film/ant-man/,https://a.ltrbxd.com/resized/film-poster/8/3/5/5/7/83557-ant-man-0-230-0-345-crop.jpg?v=17265166a5
443,04,Apr,2019,Avengers: Age of Ultron,2015,× ★★★,,/marvelfan69/film/avengers-age-of-ultron/,6,Avengers: Age of Ultron,"[{'@type': 'Person', 'name': 'Joss Whedon', 'sameAs': '/director/joss-whedon/'}]",3.12,"[{'@type': 'PublicationEvent', 'startDate': '2015'}]",https://letterboxd.com/film/avengers-age-of-ultron/,https://a.ltrbxd.com/resized/film-poster/8/1/6/0/5/81605-avengers-age-of-ultron-0-230-0-345-crop.jpg?v=d315efaff1
444,03,Apr,2019,Guardians of the Galaxy Vol. 2,2017,× ★★★½,,/marvelfan69/film/guardians-of-the-galaxy-vol-2/,7,Guardians of the Galaxy Vol. 2,"[{'@type': 'Person', 'name': 'James Gunn', 'sameAs': '/director/james-gunn/'}]",3.52,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/guardians-of-the-galaxy-vol-2/,https://a.ltrbxd.com/resized/sm/upload/1g/4f/6e/5b/prvWMj8cBFgVn5MLlsjlvH2hiIh-0-230-0-345-crop.jpg?v=edbe39cfb9
445,01,Apr,2019,Lancelot of the Lake,1974,× ★★½,,/marvelfan69/film/lancelot-of-the-lake/,5,Lancelot of the Lake,"[{'@type': 'Person', 'name': 'Robert Bresson', 'sameAs': '/director/robert-bresson/'}]",3.78,"[{'@type': 'PublicationEvent', 'startDate': '1974'}]",https://letterboxd.com/film/lancelot-of-the-lake/,https://a.ltrbxd.com/resized/film-poster/1/0/3/2/3/10323-lancelot-of-the-lake-0-230-0-345-crop.jpg?v=51438ebb56
446,28,Mar,2019,As Good as It Gets,1997,× ★★,,/marvelfan69/film/as-good-as-it-gets/,4,As Good as It Gets,"[{'@type': 'Person', 'name': 'James L. Brooks', 'sameAs': '/director/james-l-brooks/'}]",3.61,"[{'@type': 'PublicationEvent', 'startDate': '1997'}]",https://letterboxd.com/film/as-good-as-it-gets/,https://a.ltrbxd.com/resized/film-poster/5/0/0/2/5/50025-as-good-as-it-gets-0-230-0-345-crop.jpg?v=55174388b4
447,27,Mar,2019,Toy Story 3,2010,× ★★★★½,,/marvelfan69/film/toy-story-3/,9,Toy Story 3,"[{'@type': 'Person', 'name': 'Lee Unkrich', 'sameAs': '/director/lee-unkrich/'}]",4.0,"[{'@type': 'PublicationEvent', 'startDate': '2010'}]",https://letterboxd.com/film/toy-story-3/,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/8/46458-toy-story-3-0-230-0-345-crop.jpg?v=d46903002c
448,18,Mar,2019,Captain America: The Winter Soldier,2014,× ★★★,,/marvelfan69/film/captain-america-the-winter-soldier/,6,Captain America: The Winter Soldier,"[{'@type': 'Person', 'name': 'Joe Russo', 'sameAs': '/director/contributor:61567/'}, {'@type': 'Person', 'name': 'Anthony Russo', 'sameAs': '/director/contributor:61656/'}]",3.72,"[{'@type': 'PublicationEvent', 'startDate': '2014'}]",https://letterboxd.com/film/captain-america-the-winter-soldier/,https://a.ltrbxd.com/resized/sm/upload/he/p6/cc/lg/zt6b493XEL2OQ1bCSKccZ7V0iRY-0-230-0-345-crop.jpg?v=6296209106
449,17,Mar,2019,Captain Marvel,2019,× ★★★½,,/marvelfan69/film/captain-marvel/,7,Captain Marvel,"[{'@type': 'Person', 'name': 'Ryan Fleck', 'sameAs': '/director/ryan-fleck/'}, {'@type': 'Person', 'name': 'Anna Boden', 'sameAs': '/director/anna-boden/'}]",2.68,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/captain-marvel/,https://a.ltrbxd.com/resized/film-poster/2/2/6/7/5/0/226750-captain-marvel-0-230-0-345-crop.jpg?v=4be3c0c011
450,16,Mar,2019,The Secret Life of Walter Mitty,2013,× ★★★,,/marvelfan69/film/the-secret-life-of-walter-mitty-2013/,6,The Secret Life of Walter Mitty,"[{'@type': 'Person', 'name': 'Ben Stiller', 'sameAs': '/director/ben-stiller/'}]",3.76,"[{'@type': 'PublicationEvent', 'startDate': '2013'}]",https://letterboxd.com/film/the-secret-life-of-walter-mitty-2013/,https://a.ltrbxd.com/resized/film-poster/9/2/6/1/9/92619-the-secret-life-of-walter-mitty-0-230-0-345-crop.jpg?v=990770ac1c
451,07,Mar,2019,Green Book,2018,× ★★★½,,/marvelfan69/film/green-book/,7,Green Book,"[{'@type': 'Person', 'name': 'Peter Farrelly', 'sameAs': '/director/peter-farrelly/'}]",3.74,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/green-book/,https://a.ltrbxd.com/resized/film-poster/4/2/0/7/0/3/420703-green-book-0-230-0-345-crop.jpg?v=9919fcce4c
452,06,Mar,2019,The Big Short,2015,× ★★★★,,/marvelfan69/film/the-big-short/,8,The Big Short,"[{'@type': 'Person', 'name': 'Adam McKay', 'sameAs': '/director/adam-mckay/'}]",3.82,"[{'@type': 'PublicationEvent', 'startDate': '2015'}]",https://letterboxd.com/film/the-big-short/,https://a.ltrbxd.com/resized/film-poster/2/4/6/0/1/3/246013-the-big-short-0-230-0-345-crop.jpg?v=53fc881989
453,05,Mar,2019,Love & Mercy,2014,× ★★★★,,/marvelfan69/film/love-mercy/,8,Love & Mercy,"[{'@type': 'Person', 'name': 'Bill Pohlad', 'sameAs': '/director/bill-pohlad/'}]",3.82,"[{'@type': 'PublicationEvent', 'startDate': '2014'}]",https://letterboxd.com/film/love-mercy/,https://a.ltrbxd.com/resized/film-poster/1/9/4/9/7/2/194972-love-mercy-0-230-0-345-crop.jpg?v=046c79c04a
454,04,Mar,2019,The Piano Teacher,2001,× ★★★½,,/marvelfan69/film/the-piano-teacher/,7,The Piano Teacher,"[{'@type': 'Person', 'name': 'Michael Haneke', 'sameAs': '/director/michael-haneke/'}]",4.09,"[{'@type': 'PublicationEvent', 'startDate': '2001'}]",https://letterboxd.com/film/the-piano-teacher/,https://a.ltrbxd.com/resized/sm/upload/9o/pb/jp/4e/the-piano-teacher-0-230-0-345-crop.jpg?v=378e261ece
455,03,Mar,2019,What We Do in the Shadows,2014,× ★★★½,,/marvelfan69/film/what-we-do-in-the-shadows/1/,7,,,,,,
456,24,Feb,2019,High Fidelity,2000,× ★★★★,,/marvelfan69/film/high-fidelity/,8,High Fidelity,"[{'@type': 'Person', 'name': 'Stephen Frears', 'sameAs': '/director/stephen-frears/'}]",3.62,"[{'@type': 'PublicationEvent', 'startDate': '2000'}]",https://letterboxd.com/film/high-fidelity/,https://a.ltrbxd.com/resized/sm/upload/fh/qn/as/cp/sEZKCUFU6Ozf7hZ3UuaKWUqHLTZ-0-230-0-345-crop.jpg?v=73f6b8a843
457,16,Feb,2019,Midnight Cowboy,1969,× ★★★★½,,/marvelfan69/film/midnight-cowboy/,9,Midnight Cowboy,"[{'@type': 'Person', 'name': 'John Schlesinger', 'sameAs': '/director/john-schlesinger/'}]",4.13,"[{'@type': 'PublicationEvent', 'startDate': '1969'}]",https://letterboxd.com/film/midnight-cowboy/,https://a.ltrbxd.com/resized/sm/upload/3k/22/wx/tu/jEeyGsyoiRPwwxDkR1WWNT8eoyN-0-230-0-345-crop.jpg?v=71eddcb5b8
458,10,Feb,2019,The Favourite,2018,× ★★★½,,/marvelfan69/film/the-favourite/,7,The Favourite,"[{'@type': 'Person', 'name': 'Yorgos Lanthimos', 'sameAs': '/director/yorgos-lanthimos/'}]",4.02,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/the-favourite/,https://a.ltrbxd.com/resized/film-poster/3/1/0/7/0/5/310705-the-favourite-0-230-0-345-crop.jpg?v=c5488e37ef
459,03,Feb,2019,"Paris, Texas",1984,× ★★★★½,,/marvelfan69/film/paris-texas/,9,"Paris, Texas","[{'@type': 'Person', 'name': 'Wim Wenders', 'sameAs': '/director/wim-wenders/'}]",4.39,"[{'@type': 'PublicationEvent', 'startDate': '1984'}]",https://letterboxd.com/film/paris-texas/,https://a.ltrbxd.com/resized/film-poster/5/1/4/6/9/51469-paris-texas-0-230-0-345-crop.jpg?v=c8f2743612
460,02,Feb,2019,Stand by Me,1986,× ★★★,,/marvelfan69/film/stand-by-me/,6,Stand by Me,"[{'@type': 'Person', 'name': 'Rob Reiner', 'sameAs': '/director/rob-reiner/'}]",4.15,"[{'@type': 'PublicationEvent', 'startDate': '1986'}]",https://letterboxd.com/film/stand-by-me/,https://a.ltrbxd.com/resized/film-poster/5/1/8/2/1/51821-stand-by-me-0-230-0-345-crop.jpg?v=b3163b5def
461,28,Jan,2019,Annihilation,2018,× ★★,,/marvelfan69/film/annihilation/,4,Annihilation,"[{'@type': 'Person', 'name': 'Alex Garland', 'sameAs': '/director/alex-garland/'}]",3.57,"[{'@type': 'PublicationEvent', 'startDate': '2018'}]",https://letterboxd.com/film/annihilation/,https://a.ltrbxd.com/resized/film-poster/2/2/7/7/8/4/227784-annihilation-0-230-0-345-crop.jpg?v=35308091d6
462,27,Jan,2019,In the Mood for Love,2000,× ★★★★,,/marvelfan69/film/in-the-mood-for-love/,8,In the Mood for Love,"[{'@type': 'Person', 'name': 'Wong Kar-wai', 'sameAs': '/director/wong-kar-wai/'}]",4.4,"[{'@type': 'PublicationEvent', 'startDate': '2000'}]",https://letterboxd.com/film/in-the-mood-for-love/,https://a.ltrbxd.com/resized/sm/upload/g1/7l/2j/qk/tSRdvZY1waXrTeMqeLBmq9IRs08-0-230-0-345-crop.jpg?v=938633fc19
